step,epoch,train_loss
1537,6688,39.8
1538,6688,40.5
1539,6688,40.5
1540,6688,40.0
1541,6688,40.0
1542,6688,39.9
1543,6688,39.9
1544,6688,41.4
1545,6688,41.4
1546,6688,41.5
1547,6688,41.5
1548,6688,41.2
1549,6688,41.2
1550,6688,39.2
1551,6688,39.2
1552,6688,42.6
1553,6688,42.6
1554,6688,39.8
1555,6688,39.8
1556,6688,41.1
1557,6688,41.1
1558,6688,39.7
1559,6688,39.7
1560,6688,40.2
1561,6688,40.2
1562,6688,41.2
1563,6688,41.2
1564,6688,40.4
1565,6688,40.4
1566,6688,40.3
1567,6688,40.3
1568,6688,42.3
1569,6688,42.3
1570,6688,41.6
1571,6688,41.6
1572,6688,41.6
1573,6688,41.6
1574,6688,41.1
1575,6688,41.1
1576,6688,40.1
1577,6688,40.1
1578,6688,42.2
1579,6688,42.2
1580,6688,42.4
1581,6688,42.4
1582,6688,40.6
1583,6688,40.6
1584,6688,40.9
1585,6688,40.9
1586,6688,39.1
1587,6688,39.1
1588,6688,40.3
1589,6688,40.3
1590,6688,39.8
1591,6688,39.8
1592,6688,43.1
1593,6688,43.1
1594,6688,40.9
1595,6688,40.9
1596,6688,41.2
1597,6688,41.2
1598,6688,41.4
1599,6688,41.4
1600,6688,42.6
1601,6688,42.6
1602,6688,42.7
1603,6688,42.7
1604,6688,40.4
1605,6688,40.4
1606,6688,39.1
1607,6688,39.1
1608,6688,41.8
1609,6688,41.8
1610,6688,42.2
1611,6688,42.2
1612,6688,39.2
1613,6688,39.2
1614,6688,40.7
1615,6688,40.7
1616,6688,42.1
1617,6688,42.1
1618,6688,41.2
1619,6688,41.2
1620,6688,41.6
1621,6688,41.6
1622,6688,41.7
1623,6688,41.7
1624,6688,41.4
1625,6688,41.4
1626,6688,41.5
1627,6688,41.5
1628,6688,39.8
1629,6688,39.8
1630,6688,40.3
1631,6688,40.3
1632,6688,42.6
1633,6688,42.6
1634,6688,39.7
1635,6688,39.7
1636,6688,42.4
1637,6688,42.4
1638,6688,41.9
1639,6688,41.9
1640,6688,41.9
1641,6688,41.9
1642,6688,39.7
1643,6688,39.7
1644,6688,39.7
1645,6688,39.7
1646,6688,42.0
1647,6688,42.0
1648,6688,41.1
1649,6688,41.1
1650,6688,40.9
1651,6688,40.9
1652,6688,41.9
1653,6688,41.9
1654,6688,39.2
1655,6688,39.2
1656,6688,40.1
1657,6688,40.1
1658,6688,40.8
1659,6688,40.8
1660,6688,41.9
1661,6688,41.9
1662,6688,41.6
1663,6688,41.6
1664,6688,40.9
1665,6688,40.9
1666,6688,42.5
1667,6688,42.5
1668,6688,43.1
1669,6688,43.1
1670,6688,39.8
1671,6688,39.8
1672,6688,43.4
1673,6688,43.4
1674,6688,41.9
1675,6688,41.9
1676,6688,43.4
1677,6688,43.4
1678,6688,42.7
1679,6688,42.7
1680,6688,42.0
1681,6688,42.0
1682,6688,40.6
1683,6688,40.6
1684,6688,41.3
1685,6688,41.3
1686,6688,51.6
1620,6688,51.6
1689,6688,51.6
1690,6689,51.6
1691,6689,51.6
1692,6689,41.9
1693,6689,41.9
1694,6689,39.5
1695,6689,39.5
1696,6689,42.7
1697,6689,42.7
1698,6689,44.8
1699,6689,44.8
1700,6689,41.6
1701,6689,41.6
1702,6689,40.9
1703,6689,40.9
1704,6689,41.9
1705,6689,41.9
1706,6689,41.1
1707,6689,41.1
1708,6689,41.0
1709,6689,41.0
1710,6689,40.9
1711,6689,40.9
1712,6689,43.1
1713,6689,43.1
1714,6689,42.3
1715,6689,42.3
1716,6689,41.8
1717,6689,41.8
1718,6689,41.4
1719,6689,41.4
1720,6689,42.6
1721,6689,42.6
1722,6689,41.8
1723,6689,41.8
1724,6689,38.8
1725,6689,38.8
1726,6689,41.3
1727,6689,41.3
1728,6689,39.6
1729,6689,39.6
1730,6689,40.1
1731,6689,40.1
1732,6689,41.4
1733,6689,41.4
1734,6689,40.3
1735,6689,40.3
1736,6689,39.8
1737,6689,39.8
1738,6689,38.6
1739,6689,38.6
1740,6689,39.3
1741,6689,39.3
1742,6689,38.0
1743,6689,38.0
1744,6689,41.2
1745,6689,41.2
1746,6689,40.7
1747,6689,40.7
1748,6689,42.1
1749,6689,42.1
1750,6689,42.0
1751,6689,42.0
1752,6689,43.0
1753,6689,43.0
1754,6689,42.3
1755,6689,42.3
1756,6689,40.0
1757,6689,40.0
1758,6689,40.4
1759,6689,40.4
1760,6689,40.4
1761,6689,40.4
1762,6689,41.3
1763,6689,41.3
1764,6689,41.1
1765,6689,41.1
1766,6689,40.3
1767,6689,40.3
1768,6689,42.3
1769,6689,42.3
1770,6689,42.0
1771,6689,42.0
1772,6689,38.9
1773,6689,38.9
1774,6689,42.0
1775,6689,42.0
1776,6689,39.8
1777,6689,39.8
1778,6689,40.6
1779,6689,40.6
1780,6689,40.1
1781,6689,40.1
1782,6689,42.6
1783,6689,42.6
1784,6689,40.2
1785,6689,40.2
1786,6689,40.8
1787,6689,40.8
1788,6689,41.6
1789,6689,41.6
1790,6689,41.7
1791,6689,41.7
1792,6689,41.1
1793,6689,41.1
1794,6689,41.0
1795,6689,41.0
1796,6689,41.7
1797,6689,41.7
1798,6689,39.7
1799,6689,39.7
1800,6689,40.6
1801,6689,40.6
1802,6689,41.6
1803,6689,41.6
1804,6689,41.3
1805,6689,41.3
1806,6689,41.4
1807,6689,41.4
1808,6689,40.1
1809,6689,40.1
1810,6689,40.8
1811,6689,40.8
1812,6689,39.8
1813,6689,39.8
1814,6689,39.2
1815,6689,39.2
1816,6689,41.6
1817,6689,41.6
1818,6689,39.6
1819,6689,39.6
1820,6689,40.1
1821,6689,40.1
1822,6689,42.0
1823,6689,42.0
1824,6689,40.5
1825,6689,40.5
1826,6689,38.2
1827,6689,38.2
1828,6689,43.9
1829,6689,43.9
1830,6689,39.2
1831,6689,39.2
1832,6689,38.7
1833,6689,38.7
1834,6689,41.1
1835,6689,41.1
1836,6689,40.8
1837,6689,40.8
1838,6689,42.8
1839,6689,42.8
1840,6689,40.4
1841,6689,40.4
1842,6689,41.2
1843,6689,41.2
1844,6689,41.1
1845,6689,41.1
1846,6689,39.6
1847,6689,39.6
1848,6689,40.9
1849,6689,40.9
1850,6689,42.3
1851,6689,42.3
1852,6689,40.9
1853,6689,40.9
1854,6689,41.1
1855,6689,41.1
1856,6689,40.6
1857,6689,40.6
1858,6689,41.1
1859,6689,41.1
1860,6689,41.3
1861,6689,41.3
1862,6689,41.5
1863,6689,41.5
1864,6689,41.0
1865,6689,41.0
1866,6689,40.2
1867,6689,40.2
1868,6689,42.0
1869,6689,42.0
1870,6689,45.1
1800,6689,45.1
1874,6689,45.1
1875,6690,45.1
1876,6690,45.1
1877,6690,40.2
1878,6690,40.2
1879,6690,41.2
1880,6690,41.2
1881,6690,43.6
1882,6690,43.6
1883,6690,42.0
1884,6690,42.0
1885,6690,40.7
1886,6690,40.7
1887,6690,41.0
1888,6690,41.0
1889,6690,40.7
1890,6690,40.7
1891,6690,40.4
1892,6690,40.4
1893,6690,38.5
1894,6690,38.5
1895,6690,40.0
1896,6690,40.0
1897,6690,41.5
1898,6690,41.5
1899,6690,39.7
1900,6690,39.7
1901,6690,41.0
1902,6690,41.0
1903,6690,44.0
1904,6690,44.0
1905,6690,40.2
1906,6690,40.2
1907,6690,39.8
1908,6690,39.8
1909,6690,39.8
1910,6690,39.8
1911,6690,42.5
1912,6690,42.5
1913,6690,39.2
1914,6690,39.2
1915,6690,40.2
1916,6690,40.2
1917,6690,41.8
1918,6690,41.8
1919,6690,43.1
1920,6690,43.1
1921,6690,41.7
1922,6690,41.7
1923,6690,40.7
1924,6690,40.7
1925,6690,38.8
1926,6690,38.8
1927,6690,39.9
1928,6690,39.9
1929,6690,41.8
1930,6690,41.8
1931,6690,40.1
1932,6690,40.1
1933,6690,41.2
1934,6690,41.2
1935,6690,41.6
1936,6690,41.6
1937,6690,42.9
1938,6690,42.9
1939,6690,41.5
1940,6690,41.5
1941,6690,40.4
1942,6690,40.4
1943,6690,40.6
1944,6690,40.6
1945,6690,42.2
1946,6690,42.2
1947,6690,43.0
1948,6690,43.0
1949,6690,41.4
1950,6690,41.4
1951,6690,41.8
1952,6690,41.8
1953,6690,41.3
1954,6690,41.3
1955,6690,40.9
1956,6690,40.9
1957,6690,39.9
1958,6690,39.9
1959,6690,41.5
1960,6690,41.5
1961,6690,40.9
1962,6690,40.9
1963,6690,40.1
1964,6690,40.1
1965,6690,41.7
1966,6690,41.7
1967,6690,39.4
1968,6690,39.4
1969,6690,41.5
1970,6690,41.5
1971,6690,41.8
1972,6690,41.8
1973,6690,41.1
1974,6690,41.1
1975,6690,40.5
1976,6690,40.5
1977,6690,38.7
1978,6690,38.7
1979,6690,42.3
1980,6690,42.3
1981,6690,40.4
1982,6690,40.4
1983,6690,42.0
1984,6690,42.0
1985,6690,40.1
1986,6690,40.1
1987,6690,41.8
1988,6690,41.8
1989,6690,40.6
1990,6690,40.6
1991,6690,37.7
1992,6690,37.7
1993,6690,40.4
1994,6690,40.4
1995,6690,40.5
1996,6690,40.5
1997,6690,41.8
1998,6690,41.8
1999,6690,40.4
2000,6690,40.4
2001,6690,42.5
2002,6690,42.5
2003,6690,40.8
2004,6690,40.8
2005,6690,42.4
2006,6690,42.4
2007,6690,40.7
2008,6690,40.7
2009,6690,41.4
2010,6690,41.4
2011,6690,41.3
2012,6690,41.3
2013,6690,42.0
2014,6690,42.0
2015,6690,40.3
2016,6690,40.3
2017,6690,40.6
2018,6690,40.6
2019,6690,42.3
2020,6690,42.3
2021,6690,40.0
2022,6690,40.0
2023,6690,38.0
2024,6690,38.0
2025,6690,42.4
2026,6690,42.4
2027,6690,39.6
2028,6690,39.6
2029,6690,41.1
2030,6690,41.1
2031,6690,39.9
2032,6690,39.9
2033,6690,40.9
2034,6690,40.9
2035,6690,40.4
2036,6690,40.4
2037,6690,42.1
2038,6690,42.1
2039,6690,40.7
2040,6690,40.7
2041,6690,40.6
2042,6690,40.6
2043,6690,40.0
2044,6690,40.0
2045,6690,39.7
2046,6690,39.7
2047,6690,40.8
2048,6690,40.8
2049,6690,40.9
2050,6690,40.9
2051,6690,40.5
2052,6690,40.5
2053,6690,39.1
2054,6690,39.1
2055,6690,47.3
1980,6690,47.3
2058,6690,47.3
2059,6691,47.3
2060,6691,47.3
2061,6691,39.8
2062,6691,39.8
2063,6691,40.7
2064,6691,40.7
2065,6691,41.1
2066,6691,41.1
2067,6691,40.9
2068,6691,40.9
2069,6691,40.9
2070,6691,40.9
2071,6691,41.1
2072,6691,41.1
2073,6691,41.6
2074,6691,41.6
2075,6691,43.0
2076,6691,43.0
2077,6691,39.5
2078,6691,39.5
2079,6691,42.2
2080,6691,42.2
2081,6691,39.1
2082,6691,39.1
2083,6691,40.4
2084,6691,40.4
2085,6691,39.3
2086,6691,39.3
2087,6691,41.8
2088,6691,41.8
2089,6691,40.1
2090,6691,40.1
2091,6691,40.8
2092,6691,40.8
2093,6691,40.2
2094,6691,40.2
2095,6691,41.4
2096,6691,41.4
2097,6691,41.3
2098,6691,41.3
2099,6691,40.8
2100,6691,40.8
2101,6691,40.5
2102,6691,40.5
2103,6691,42.0
2104,6691,42.0
2105,6691,40.3
2106,6691,40.3
2107,6691,42.0
2108,6691,42.0
2109,6691,39.0
2110,6691,39.0
2111,6691,39.0
2112,6691,39.0
2113,6691,39.7
2114,6691,39.7
2115,6691,41.9
2116,6691,41.9
2117,6691,39.8
2118,6691,39.8
2119,6691,40.4
2120,6691,40.4
2121,6691,42.5
2122,6691,42.5
2123,6691,43.3
2124,6691,43.3
2125,6691,40.5
2126,6691,40.5
2127,6691,40.8
2128,6691,40.8
2129,6691,39.2
2130,6691,39.2
2131,6691,41.8
2132,6691,41.8
2133,6691,39.5
2134,6691,39.5
2135,6691,40.1
2136,6691,40.1
2137,6691,39.7
2138,6691,39.7
2139,6691,39.2
2140,6691,39.2
2141,6691,40.4
2142,6691,40.4
2143,6691,40.6
2144,6691,40.6
2145,6691,40.7
2146,6691,40.7
2147,6691,42.0
2148,6691,42.0
2149,6691,41.4
2150,6691,41.4
2151,6691,40.2
2152,6691,40.2
2153,6691,42.4
2154,6691,42.4
2155,6691,42.1
2156,6691,42.1
2157,6691,40.3
2158,6691,40.3
2159,6691,40.3
2160,6691,40.3
2161,6691,40.2
2162,6691,40.2
2163,6691,41.7
2164,6691,41.7
2165,6691,39.9
2166,6691,39.9
2167,6691,42.8
2168,6691,42.8
2169,6691,42.4
2170,6691,42.4
2171,6691,41.6
2172,6691,41.6
2173,6691,42.5
2174,6691,42.5
2175,6691,42.4
2176,6691,42.4
2177,6691,42.0
2178,6691,42.0
2179,6691,41.7
2180,6691,41.7
2181,6691,40.2
2182,6691,40.2
2183,6691,39.1
2184,6691,39.1
2185,6691,42.4
2186,6691,42.4
2187,6691,40.0
2188,6691,40.0
2189,6691,41.6
2190,6691,41.6
2191,6691,40.7
2192,6691,40.7
2193,6691,40.5
2194,6691,40.5
2195,6691,40.5
2196,6691,40.5
2197,6691,40.5
2198,6691,40.5
2199,6691,38.5
2200,6691,38.5
2201,6691,41.2
2202,6691,41.2
2203,6691,39.8
2204,6691,39.8
2205,6691,39.8
2206,6691,39.8
2207,6691,41.6
2208,6691,41.6
2209,6691,41.8
2210,6691,41.8
2211,6691,41.8
2212,6691,41.8
2213,6691,41.5
2214,6691,41.5
2215,6691,40.0
2216,6691,40.0
2217,6691,41.0
2218,6691,41.0
2219,6691,41.5
2220,6691,41.5
2221,6691,41.9
2222,6691,41.9
2223,6691,39.7
2224,6691,39.7
2225,6691,43.2
2226,6691,43.2
2227,6691,39.7
2228,6691,39.7
2229,6691,40.9
2230,6691,40.9
2231,6691,42.3
2232,6691,42.3
2233,6691,41.1
2234,6691,41.1
2235,6691,42.5
2236,6691,42.5
2237,6691,39.2
2238,6691,39.2
2239,6691,36.0
2160,6691,36.0
2242,6691,36.0
2243,6692,36.0
2244,6692,36.0
2245,6692,39.1
2246,6692,39.1
2247,6692,40.9
2248,6692,40.9
2249,6692,40.5
2250,6692,40.5
2251,6692,40.5
2252,6692,40.5
2253,6692,39.7
2254,6692,39.7
2255,6692,40.4
2256,6692,40.4
2257,6692,41.5
2258,6692,41.5
2259,6692,43.6
2260,6692,43.6
2261,6692,42.1
2262,6692,42.1
2263,6692,41.9
2264,6692,41.9
2265,6692,40.1
2266,6692,40.1
2267,6692,40.5
2268,6692,40.5
2269,6692,39.3
2270,6692,39.3
2271,6692,38.1
2272,6692,38.1
2273,6692,38.5
2274,6692,38.5
2275,6692,41.1
2276,6692,41.1
2277,6692,39.2
2278,6692,39.2
2279,6692,41.2
2280,6692,41.2
2281,6692,41.0
2282,6692,41.0
2283,6692,41.3
2284,6692,41.3
2285,6692,41.0
2286,6692,41.0
2287,6692,40.9
2288,6692,40.9
2289,6692,39.8
2290,6692,39.8
2291,6692,39.4
2292,6692,39.4
2293,6692,39.4
2294,6692,39.4
2295,6692,38.9
2296,6692,38.9
2297,6692,41.7
2298,6692,41.7
2299,6692,41.0
2300,6692,41.0
2301,6692,41.9
2302,6692,41.9
2303,6692,40.7
2304,6692,40.7
2305,6692,41.2
2306,6692,41.2
2307,6692,41.8
2308,6692,41.8
2309,6692,40.3
2310,6692,40.3
2311,6692,41.6
2312,6692,41.6
2313,6692,39.6
2314,6692,39.6
2315,6692,41.2
2316,6692,41.2
2317,6692,38.2
2318,6692,38.2
2319,6692,41.0
2320,6692,41.0
2321,6692,40.1
2322,6692,40.1
2323,6692,41.6
2324,6692,41.6
2325,6692,38.9
2326,6692,38.9
2327,6692,41.5
2328,6692,41.5
2329,6692,42.8
2330,6692,42.8
2331,6692,39.7
2332,6692,39.7
2333,6692,40.8
2334,6692,40.8
2335,6692,41.0
2336,6692,41.0
2337,6692,39.8
2338,6692,39.8
2339,6692,39.7
2340,6692,39.7
2341,6692,40.8
2342,6692,40.8
2343,6692,41.8
2344,6692,41.8
2345,6692,41.3
2346,6692,41.3
2347,6692,40.6
2348,6692,40.6
2349,6692,40.1
2350,6692,40.1
2351,6692,39.9
2352,6692,39.9
2353,6692,41.1
2354,6692,41.1
2355,6692,40.8
2356,6692,40.8
2357,6692,40.7
2358,6692,40.7
2359,6692,39.0
2360,6692,39.0
2361,6692,39.9
2362,6692,39.9
2363,6692,40.1
2364,6692,40.1
2365,6692,41.6
2366,6692,41.6
2367,6692,41.7
2368,6692,41.7
2369,6692,40.7
2370,6692,40.7
2371,6692,41.0
2372,6692,41.0
2373,6692,42.7
2374,6692,42.7
2375,6692,41.9
2376,6692,41.9
2377,6692,41.1
2378,6692,41.1
2379,6692,40.4
2380,6692,40.4
2381,6692,42.0
2382,6692,42.0
2383,6692,40.1
2384,6692,40.1
2385,6692,41.4
2386,6692,41.4
2387,6692,42.4
2388,6692,42.4
2389,6692,38.9
2390,6692,38.9
2391,6692,40.9
2392,6692,40.9
2393,6692,40.2
2394,6692,40.2
2395,6692,40.7
2396,6692,40.7
2397,6692,40.3
2398,6692,40.3
2399,6692,41.1
2400,6692,41.1
2401,6692,41.5
2402,6692,41.5
2403,6692,41.3
2404,6692,41.3
2405,6692,41.5
2406,6692,41.5
2407,6692,40.7
2408,6692,40.7
2409,6692,42.4
2410,6692,42.4
2411,6692,40.6
2412,6692,40.6
2413,6692,40.8
2414,6692,40.8
2415,6692,42.4
2416,6692,42.4
2417,6692,41.8
2418,6692,41.8
2419,6692,41.4
2420,6692,41.4
2421,6692,38.8
2422,6692,38.8
2423,6692,42.9
2340,6692,42.9
2426,6692,42.9
2427,6693,42.9
2428,6693,42.9
2429,6693,41.1
2430,6693,41.1
2431,6693,40.8
2432,6693,40.8
2433,6693,41.9
2434,6693,41.9
2435,6693,41.8
2436,6693,41.8
2437,6693,42.8
2438,6693,42.8
2439,6693,39.5
2440,6693,39.5
2441,6693,43.2
2442,6693,43.2
2443,6693,43.5
2444,6693,43.5
2445,6693,38.6
2446,6693,38.6
2447,6693,40.7
2448,6693,40.7
2449,6693,41.1
2450,6693,41.1
2451,6693,41.4
2452,6693,41.4
2453,6693,40.3
2454,6693,40.3
2455,6693,41.7
2456,6693,41.7
2457,6693,41.2
2458,6693,41.2
2459,6693,41.1
2460,6693,41.1
2461,6693,41.2
2462,6693,41.2
2463,6693,42.5
2464,6693,42.5
2465,6693,40.9
2466,6693,40.9
2467,6693,40.9
2468,6693,40.9
2469,6693,41.8
2470,6693,41.8
2471,6693,42.0
2472,6693,42.0
2473,6693,41.0
2474,6693,41.0
2475,6693,40.7
2476,6693,40.7
2477,6693,41.1
2478,6693,41.1
2479,6693,40.2
2480,6693,40.2
2481,6693,40.4
2482,6693,40.4
2483,6693,41.8
2484,6693,41.8
2485,6693,42.8
2486,6693,42.8
2487,6693,39.9
2488,6693,39.9
2489,6693,40.9
2490,6693,40.9
2491,6693,41.7
2492,6693,41.7
2493,6693,40.5
2494,6693,40.5
2495,6693,42.9
2496,6693,42.9
2497,6693,39.9
2498,6693,39.9
2499,6693,42.5
2500,6693,42.5
2501,6693,41.1
2502,6693,41.1
2503,6693,40.8
2504,6693,40.8
2505,6693,40.7
2506,6693,40.7
2507,6693,41.8
2508,6693,41.8
2509,6693,38.6
2510,6693,38.6
2511,6693,39.1
2512,6693,39.1
2513,6693,41.5
2514,6693,41.5
2515,6693,40.9
2516,6693,40.9
2517,6693,40.1
2518,6693,40.1
2519,6693,40.5
2520,6693,40.5
2521,6693,41.6
2522,6693,41.6
2523,6693,40.4
2524,6693,40.4
2525,6693,38.1
2526,6693,38.1
2527,6693,40.8
2528,6693,40.8
2529,6693,41.4
2530,6693,41.4
2531,6693,39.7
2532,6693,39.7
2533,6693,41.2
2534,6693,41.2
2535,6693,41.0
2536,6693,41.0
2537,6693,40.6
2538,6693,40.6
2539,6693,40.8
2540,6693,40.8
2541,6693,41.1
2542,6693,41.1
2543,6693,41.0
2544,6693,41.0
2545,6693,41.5
2546,6693,41.5
2547,6693,39.8
2548,6693,39.8
2549,6693,41.6
2550,6693,41.6
2551,6693,40.3
2552,6693,40.3
2553,6693,41.5
2554,6693,41.5
2555,6693,39.0
2556,6693,39.0
2557,6693,42.4
2558,6693,42.4
2559,6693,39.5
2560,6693,39.5
2561,6693,41.2
2562,6693,41.2
2563,6693,39.8
2564,6693,39.8
2565,6693,41.4
2566,6693,41.4
2567,6693,41.8
2568,6693,41.8
2569,6693,39.7
2570,6693,39.7
2571,6693,42.4
2572,6693,42.4
2573,6693,39.3
2574,6693,39.3
2575,6693,41.0
2576,6693,41.0
2577,6693,41.5
2578,6693,41.5
2579,6693,41.4
2580,6693,41.4
2581,6693,40.0
2582,6693,40.0
2583,6693,39.2
2584,6693,39.2
2585,6693,39.9
2586,6693,39.9
2587,6693,39.6
2588,6693,39.6
2589,6693,40.6
2590,6693,40.6
2591,6693,40.4
2592,6693,40.4
2593,6693,40.6
2594,6693,40.6
2595,6693,40.6
2596,6693,40.6
2597,6693,39.8
2598,6693,39.8
2599,6693,43.2
2600,6693,43.2
2601,6693,42.4
2602,6693,42.4
2603,6693,40.9
2604,6693,40.9
2605,6693,40.7
2606,6693,40.7
2607,6693,43.4
2520,6693,43.4
2610,6693,43.4
2611,6694,43.4
2612,6694,43.4
2613,6694,39.1
2614,6694,39.1
2615,6694,40.3
2616,6694,40.3
2617,6694,38.9
2618,6694,38.9
2619,6694,39.0
2620,6694,39.0
2621,6694,41.3
2622,6694,41.3
2623,6694,40.2
2624,6694,40.2
2625,6694,39.7
2626,6694,39.7
2627,6694,40.6
2628,6694,40.6
2629,6694,41.5
2630,6694,41.5
2631,6694,41.0
2632,6694,41.0
2633,6694,39.8
2634,6694,39.8
2635,6694,41.4
2636,6694,41.4
2637,6694,41.0
2638,6694,41.0
2639,6694,41.4
2640,6694,41.4
2641,6694,41.8
2642,6694,41.8
2643,6694,40.3
2644,6694,40.3
2645,6694,40.1
2646,6694,40.1
2647,6694,39.2
2648,6694,39.2
2649,6694,41.4
2650,6694,41.4
2651,6694,41.1
2652,6694,41.1
2653,6694,40.4
2654,6694,40.4
2655,6694,40.5
2656,6694,40.5
2657,6694,40.4
2658,6694,40.4
2659,6694,40.6
2660,6694,40.6
2661,6694,40.6
2662,6694,40.6
2663,6694,40.6
2664,6694,40.6
2665,6694,39.0
2666,6694,39.0
2667,6694,40.8
2668,6694,40.8
2669,6694,42.2
2670,6694,42.2
2671,6694,41.6
2672,6694,41.6
2673,6694,38.2
2674,6694,38.2
2675,6694,40.9
2676,6694,40.9
2677,6694,39.5
2678,6694,39.5
2679,6694,38.9
2680,6694,38.9
2681,6694,41.9
2682,6694,41.9
2683,6694,40.3
2684,6694,40.3
2685,6694,40.5
2686,6694,40.5
2687,6694,41.6
2688,6694,41.6
2689,6694,41.0
2690,6694,41.0
2691,6694,40.8
2692,6694,40.8
2693,6694,39.9
2694,6694,39.9
2695,6694,40.2
2696,6694,40.2
2697,6694,41.8
2698,6694,41.8
2699,6694,40.6
2700,6694,40.6
2701,6694,40.5
2702,6694,40.5
2703,6694,41.3
2704,6694,41.3
2705,6694,42.0
2706,6694,42.0
2707,6694,41.1
2708,6694,41.1
2709,6694,40.7
2710,6694,40.7
2711,6694,41.4
2712,6694,41.4
2713,6694,40.5
2714,6694,40.5
2715,6694,40.9
2716,6694,40.9
2717,6694,39.2
2718,6694,39.2
2719,6694,39.7
2720,6694,39.7
2721,6694,39.4
2722,6694,39.4
2723,6694,41.3
2724,6694,41.3
2725,6694,39.9
2726,6694,39.9
2727,6694,41.7
2728,6694,41.7
2729,6694,39.7
2730,6694,39.7
2731,6694,37.3
2732,6694,37.3
2733,6694,40.2
2734,6694,40.2
2735,6694,39.6
2736,6694,39.6
2737,6694,41.2
2738,6694,41.2
2739,6694,38.2
2740,6694,38.2
2741,6694,40.1
2742,6694,40.1
2743,6694,41.3
2744,6694,41.3
2745,6694,41.6
2746,6694,41.6
2747,6694,39.1
2748,6694,39.1
2749,6694,41.1
2750,6694,41.1
2751,6694,41.5
2752,6694,41.5
2753,6694,39.3
2754,6694,39.3
2755,6694,42.6
2756,6694,42.6
2757,6694,40.0
2758,6694,40.0
2759,6694,39.9
2760,6694,39.9
2761,6694,39.4
2762,6694,39.4
2763,6694,40.3
2764,6694,40.3
2765,6694,39.2
2766,6694,39.2
2767,6694,41.0
2768,6694,41.0
2769,6694,43.1
2770,6694,43.1
2771,6694,38.4
2772,6694,38.4
2773,6694,40.5
2774,6694,40.5
2775,6694,40.2
2776,6694,40.2
2777,6694,40.5
2778,6694,40.5
2779,6694,40.0
2780,6694,40.0
2781,6694,41.6
2782,6694,41.6
2783,6694,39.7
2784,6694,39.7
2785,6694,40.2
2786,6694,40.2
2787,6694,39.5
2788,6694,39.5
2789,6694,38.3
2790,6694,38.3
2791,6694,44.9
2700,6694,44.9
2795,6694,44.9
2796,6695,44.9
2797,6695,44.9
2798,6695,39.6
2799,6695,39.6
2800,6695,37.8
2801,6695,37.8
2802,6695,40.5
2803,6695,40.5
2804,6695,40.2
2805,6695,40.2
2806,6695,40.4
2807,6695,40.4
2808,6695,41.8
2809,6695,41.8
2810,6695,39.0
2811,6695,39.0
2812,6695,40.2
2813,6695,40.2
2814,6695,40.1
2815,6695,40.1
2816,6695,40.4
2817,6695,40.4
2818,6695,39.0
2819,6695,39.0
2820,6695,41.3
2821,6695,41.3
2822,6695,41.2
2823,6695,41.2
2824,6695,42.3
2825,6695,42.3
2826,6695,40.5
2827,6695,40.5
2828,6695,40.6
2829,6695,40.6
2830,6695,41.7
2831,6695,41.7
2832,6695,39.2
2833,6695,39.2
2834,6695,40.5
2835,6695,40.5
2836,6695,39.5
2837,6695,39.5
2838,6695,39.4
2839,6695,39.4
2840,6695,41.7
2841,6695,41.7
2842,6695,39.8
2843,6695,39.8
2844,6695,41.2
2845,6695,41.2
2846,6695,40.2
2847,6695,40.2
2848,6695,39.8
2849,6695,39.8
2850,6695,40.6
2851,6695,40.6
2852,6695,42.4
2853,6695,42.4
2854,6695,41.7
2855,6695,41.7
2856,6695,41.1
2857,6695,41.1
2858,6695,41.0
2859,6695,41.0
2860,6695,40.4
2861,6695,40.4
2862,6695,39.5
2863,6695,39.5
2864,6695,40.6
2865,6695,40.6
2866,6695,41.4
2867,6695,41.4
2868,6695,41.3
2869,6695,41.3
2870,6695,42.5
2871,6695,42.5
2872,6695,41.0
2873,6695,41.0
2874,6695,39.6
2875,6695,39.6
2876,6695,39.2
2877,6695,39.2
2878,6695,39.2
2879,6695,39.2
2880,6695,42.0
2881,6695,42.0
2882,6695,39.6
2883,6695,39.6
2884,6695,39.7
2885,6695,39.7
2886,6695,39.6
2887,6695,39.6
2888,6695,40.0
2889,6695,40.0
2890,6695,39.4
2891,6695,39.4
2892,6695,40.9
2893,6695,40.9
2894,6695,38.3
2895,6695,38.3
2896,6695,40.1
2897,6695,40.1
2898,6695,41.2
2899,6695,41.2
2900,6695,40.5
2901,6695,40.5
2902,6695,39.7
2903,6695,39.7
2904,6695,41.4
2905,6695,41.4
2906,6695,39.3
2907,6695,39.3
2908,6695,42.0
2909,6695,42.0
2910,6695,41.0
2911,6695,41.0
2912,6695,40.1
2913,6695,40.1
2914,6695,41.2
2915,6695,41.2
2916,6695,38.0
2917,6695,38.0
2918,6695,40.0
2919,6695,40.0
2920,6695,41.8
2921,6695,41.8
2922,6695,40.5
2923,6695,40.5
2924,6695,38.6
2925,6695,38.6
2926,6695,41.9
2927,6695,41.9
2928,6695,40.7
2929,6695,40.7
2930,6695,39.3
2931,6695,39.3
2932,6695,40.2
2933,6695,40.2
2934,6695,40.1
2935,6695,40.1
2936,6695,39.5
2937,6695,39.5
2938,6695,39.5
2939,6695,39.5
2940,6695,37.7
2941,6695,37.7
2942,6695,39.9
2943,6695,39.9
